xmlFileName,xmlStem,sourceImageFileName,sourceImageStem,xmlFilenameField,xmlFilenameFieldStem,isXmlFilenameMismatch,className,pose,truncated,difficult,imageWidth,imageHeight,xmin,ymin,xmax,ymax,bboxWidth,bboxHeight,bboxArea,isValidBbox
549.xml,549,549.jpg,549,549.jpg,549,0,corrosion,Unspecified,1,0,1024,1024,441,5,725,1024,284,1019,289396,1
55.xml,55,55.jpg,55,55.jpg,55,0,hide_craze,Unspecified,0,0,1024,1024,477,705,941,939,464,234,108576,1
550.xml,550,550.jpg,550,550.jpg,550,0,corrosion,Unspecified,0,0,1024,1024,492,313,600,570,108,257,27756,1
551.xml,551,551.jpg,551,551.jpg,551,0,surface_injure,Unspecified,0,0,1024,1024,200,100,727,227,527,127,66929,1
551.xml,551,551.jpg,551,551.jpg,551,0,surface_injure,Unspecified,0,0,1024,1024,209,249,345,742,136,493,67048,1
551.xml,551,551.jpg,551,551.jpg,551,0,surface_injure,Unspecified,0,0,1024,1024,678,252,727,672,49,420,20580,1
551.xml,551,551.jpg,551,551.jpg,551,0,thunderstrike,Unspecified,0,0,1024,1024,364,283,672,711,308,428,131824,1
552.xml,552,552.jpg,552,552.jpg,552,0,crack,Unspecified,1,0,1024,1024,325,1,809,786,484,785,379940,1
553.xml,553,553.jpg,553,553.jpg,553,0,surface_injure,Unspecified,0,0,1024,1024,237,81,662,736,425,655,278375,1
554.xml,554,554.jpg,554,554.jpg,554,0,craze,Unspecified,0,0,1024,1024,52,494,417,816,365,322,117530,1
555.xml,555,555.jpg,555,555.jpg,555,0,surface_injure,Unspecified,0,0,1024,1024,637,369,891,566,254,197,50038,1
556.xml,556,556.jpg,556,556.jpg,556,0,craze,Unspecified,0,0,1024,1024,142,99,686,352,544,253,137632,1
557.xml,557,557.jpg,557,557.jpg,557,0,hide_craze,Unspecified,0,0,1024,1024,291,99,706,175,415,76,31540,1
558.xml,558,558.jpg,558,558.jpg,558,0,crack,Unspecified,0,0,1024,1024,578,180,806,778,228,598,136344,1
559.xml,559,559.jpg,559,559.jpg,559,0,craze,Unspecified,0,0,1024,1024,6,8,297,186,291,178,51798,1
559.xml,559,559.jpg,559,559.jpg,559,0,craze,Unspecified,0,0,1024,1024,330,163,683,500,353,337,118961,1
559.xml,559,559.jpg,559,559.jpg,559,0,craze,Unspecified,0,0,1024,1024,705,405,1012,733,307,328,100696,1
56.xml,56,56.jpg,56,56.jpg,56,0,hide_craze,Unspecified,0,0,1024,1024,362,719,603,835,241,116,27956,1
56.xml,56,56.jpg,56,56.jpg,56,0,hide_craze,Unspecified,0,0,1024,1024,405,875,652,924,247,49,12103,1
56.xml,56,56.jpg,56,56.jpg,56,0,hide_craze,Unspecified,0,0,1024,1024,425,606,612,672,187,66,12342,1
56.xml,56,56.jpg,56,56.jpg,56,0,hide_craze,Unspecified,0,0,1024,1024,427,495,598,547,171,52,8892,1
560.xml,560,560.jpg,560,560.jpg,560,0,corrosion,Unspecified,0,0,1024,1024,320,585,591,1010,271,425,115175,1
560.xml,560,560.jpg,560,560.jpg,560,0,corrosion,Unspecified,0,0,1024,1024,334,5,552,577,218,572,124696,1
561.xml,561,561.jpg,561,561.jpg,561,0,corrosion,Unspecified,0,0,1024,1024,197,8,361,614,164,606,99384,1
562.xml,562,562.jpg,562,562.jpg,562,0,crack,Unspecified,0,0,1024,1024,144,555,261,849,117,294,34398,1
562.xml,562,562.jpg,562,562.jpg,562,0,crack,Unspecified,0,0,1024,1024,453,366,697,781,244,415,101260,1
563.xml,563,563.jpg,563,563.jpg,563,0,craze,Unspecified,0,0,1024,1024,386,127,936,830,550,703,386650,1
564.xml,564,564.jpg,564,564.jpg,564,0,hide_craze,Unspecified,0,0,1024,1024,383,455,569,681,186,226,42036,1
565.xml,565,565.jpg,565,565.jpg,565,0,craze,Unspecified,0,0,1024,1024,387,483,744,936,357,453,161721,1
566.xml,566,566.jpg,566,566.jpg,566,0,corrosion,Unspecified,0,0,1024,1024,378,6,619,889,241,883,212803,1
567.xml,567,567.jpg,567,567.jpg,567,0,crack,Unspecified,0,0,1024,1024,362,169,559,797,197,628,123716,1
568.xml,568,568.jpg,568,568.jpg,568,0,crack,Unspecified,0,0,1024,1024,400,3,689,620,289,617,178313,1
569.xml,569,569.jpg,569,569.jpg,569,0,hide_craze,Unspecified,0,0,1024,1024,3,400,958,599,955,199,190045,1
57.xml,57,57.jpg,57,57.jpg,57,0,craze,Unspecified,0,0,1024,1024,550,314,850,438,300,124,37200,1
57.xml,57,57.jpg,57,57.jpg,57,0,surface_injure,Unspecified,0,0,1024,1024,422,313,531,374,109,61,6649,1
570.xml,570,570.jpg,570,570.jpg,570,0,crack,Unspecified,0,0,1024,1024,414,230,602,494,188,264,49632,1
571.xml,571,571.jpg,571,571.jpg,571,0,hide_craze,Unspecified,0,0,1024,1024,622,133,709,627,87,494,42978,1
572.xml,572,572.jpg,572,572.jpg,572,0,craze,Unspecified,0,0,1024,1024,30,8,987,505,957,497,475629,1
573.xml,573,573.jpg,573,573.jpg,573,0,surface_injure,Unspecified,0,0,1024,1024,312,295,789,566,477,271,129267,1
573.xml,573,573.jpg,573,573.jpg,573,0,surface_injure,Unspecified,0,0,1024,1024,345,739,592,942,247,203,50141,1
574.xml,574,574.jpg,574,574.jpg,574,0,craze,Unspecified,0,0,1024,1024,237,281,564,602,327,321,104967,1
575.xml,575,575.jpg,575,575.jpg,575,0,craze,Unspecified,0,0,1024,1024,355,5,645,1016,290,1011,293190,1
576.xml,576,576.jpg,576,576.jpg,576,0,surface_injure,Unspecified,0,0,1024,1024,348,644,445,752,97,108,10476,1
576.xml,576,576.jpg,576,576.jpg,576,0,surface_injure,Unspecified,0,0,1024,1024,378,311,489,411,111,100,11100,1
576.xml,576,576.jpg,576,576.jpg,576,0,surface_injure,Unspecified,0,0,1024,1024,484,602,633,785,149,183,27267,1
577.xml,577,577.jpg,577,577.jpg,577,0,crack,Unspecified,0,0,1024,1024,498,130,631,445,133,315,41895,1
578.xml,578,578.jpg,578,578.jpg,578,0,hide_craze,Unspecified,0,0,1024,1024,187,238,742,739,555,501,278055,1
579.xml,579,579.jpg,579,579.jpg,579,0,corrosion,Unspecified,0,0,1024,1024,411,10,692,1020,281,1010,283810,1
58.xml,58,58.jpg,58,58.jpg,58,0,hide_craze,Unspecified,1,0,1024,1024,1,420,728,522,727,102,74154,1
580.xml,580,580.jpg,580,580.jpg,580,0,craze,Unspecified,0,0,1024,1024,194,608,673,930,479,322,154238,1
581.xml,581,581.jpg,581,581.jpg,581,0,surface_injure,Unspecified,1,0,1024,1024,1,222,577,460,576,238,137088,1
582.xml,582,582.jpg,582,582.jpg,582,0,crack,Unspecified,0,0,1024,1024,94,216,380,608,286,392,112112,1
582.xml,582,582.jpg,582,582.jpg,582,0,crack,Unspecified,0,0,1024,1024,531,3,686,528,155,525,81375,1
583.xml,583,583.jpg,583,583.jpg,583,0,corrosion,Unspecified,1,0,1024,1024,333,1,459,1022,126,1021,128646,1
584.xml,584,584.jpg,584,584.jpg,584,0,crack,Unspecified,0,0,1024,1024,28,149,334,835,306,686,209916,1
585.xml,585,585.jpg,585,585.jpg,585,0,crack,Unspecified,0,0,1024,1024,509,239,673,1000,164,761,124804,1
586.xml,586,586.jpg,586,586.jpg,586,0,crack,Unspecified,0,0,1024,1024,378,392,730,727,352,335,117920,1
587.xml,587,587.jpg,587,587.jpg,587,0,hide_craze,Unspecified,1,0,1024,1024,1,116,287,339,286,223,63778,1
587.xml,587,587.jpg,587,587.jpg,587,0,surface_injure,Unspecified,0,0,1024,1024,16,463,297,708,281,245,68845,1
588.xml,588,588.jpg,588,588.jpg,588,0,corrosion,Unspecified,0,0,1024,1024,8,122,1019,417,1011,295,298245,1
589.xml,589,589.jpg,589,589.jpg,589,0,hide_craze,Unspecified,0,0,1024,1024,586,699,814,794,228,95,21660,1
59.xml,59,59.jpg,59,59.jpg,59,0,crack,Unspecified,0,0,1024,1024,767,380,903,614,136,234,31824,1
590.xml,590,590.jpg,590,590.jpg,590,0,corrosion,Unspecified,0,0,1024,1024,9,131,1009,258,1000,127,127000,1
591.xml,591,591.jpg,591,591.jpg,591,0,surface_injure,Unspecified,0,0,1024,1024,284,102,820,250,536,148,79328,1
591.xml,591,591.jpg,591,591.jpg,591,0,surface_injure,Unspecified,0,0,1024,1024,284,270,412,749,128,479,61312,1
591.xml,591,591.jpg,591,591.jpg,591,0,thunderstrike,Unspecified,0,0,1024,1024,430,316,777,697,347,381,132207,1
592.xml,592,592.jpg,592,592.jpg,592,0,craze,Unspecified,0,0,1024,1024,417,449,770,769,353,320,112960,1
593.xml,593,593.jpg,593,593.jpg,593,0,crack,Unspecified,0,0,1024,1024,412,28,661,597,249,569,141681,1
594.xml,594,594.jpg,594,594.jpg,594,0,crack,Unspecified,0,0,1024,1024,362,388,703,683,341,295,100595,1
595.xml,595,595.jpg,595,595.jpg,595,0,hide_craze,Unspecified,0,0,1024,1024,333,338,886,511,553,173,95669,1
595.xml,595,595.jpg,595,595.jpg,595,0,surface_injure,Unspecified,0,0,1024,1024,14,420,394,769,380,349,132620,1
596.xml,596,596.jpg,596,596.jpg,596,0,crack,Unspecified,0,0,1024,1024,466,185,578,960,112,775,86800,1
597.xml,597,597.jpg,597,597.jpg,597,0,hide_craze,Unspecified,0,0,1024,1024,42,561,614,631,572,70,40040,1
598.xml,598,598.jpg,598,598.jpg,598,0,corrosion,Unspecified,0,0,1024,1024,470,24,547,603,77,579,44583,1
598.xml,598,598.jpg,598,598.jpg,598,0,corrosion,Unspecified,0,0,1024,1024,483,772,558,1017,75,245,18375,1
599.xml,599,599.jpg,599,599.jpg,599,0,corrosion,Unspecified,1,0,1024,1024,1,275,853,710,852,435,370620,1
6.xml,6,6.jpg,6,6.jpg,6,0,craze,Unspecified,0,0,1024,1024,456,613,714,706,258,93,23994,1
60.xml,60,60.jpg,60,60.jpg,60,0,hide_craze,Unspecified,1,0,1024,1024,783,1,809,264,26,263,6838,1
60.xml,60,60.jpg,60,60.jpg,60,0,thunderstrike,Unspecified,0,0,1024,1024,87,639,397,722,310,83,25730,1
600.xml,600,600.jpg,600,600.jpg,600,0,hide_craze,Unspecified,0,0,1024,1024,242,297,870,422,628,125,78500,1
601.xml,601,601.jpg,601,601.jpg,601,0,surface_injure,Unspecified,0,0,1024,1024,545,400,739,860,194,460,89240,1
602.xml,602,602.jpg,602,602.jpg,602,0,crack,Unspecified,0,0,1024,1024,139,399,650,745,511,346,176806,1
603.xml,603,603.jpg,603,603.jpg,603,0,surface_injure,Unspecified,0,0,1024,1024,92,120,294,661,202,541,109282,1
603.xml,603,603.jpg,603,603.jpg,603,0,surface_injure,Unspecified,0,0,1024,1024,309,497,786,641,477,144,68688,1
603.xml,603,603.jpg,603,603.jpg,603,0,thunderstrike,Unspecified,0,0,1024,1024,303,179,695,494,392,315,123480,1
604.xml,604,604.jpg,604,604.jpg,604,0,crack,Unspecified,0,0,1024,1024,394,236,548,1006,154,770,118580,1
605.xml,605,605.jpg,605,605.jpg,605,0,corrosion,Unspecified,0,0,1024,1024,22,420,744,500,722,80,57760,1
605.xml,605,605.jpg,605,605.jpg,605,0,corrosion,Unspecified,0,0,1024,1024,845,433,983,486,138,53,7314,1
606.xml,606,606.jpg,606,606.jpg,606,0,surface_injure,Unspecified,0,0,1024,1024,197,519,544,747,347,228,79116,1
607.xml,607,607.jpg,607,607.jpg,607,0,hide_craze,Unspecified,0,0,1024,1024,392,80,744,311,352,231,81312,1
608.xml,608,608.jpg,608,608.jpg,608,0,crack,Unspecified,0,0,1024,1024,311,224,558,855,247,631,155857,1
609.xml,609,609.jpg,609,609.jpg,609,0,craze,Unspecified,0,0,1024,1024,208,330,609,456,401,126,50526,1
609.xml,609,609.jpg,609,609.jpg,609,0,surface_injure,Unspecified,0,0,1024,1024,661,317,800,369,139,52,7228,1
61.xml,61,61.jpg,61,61.jpg,61,0,craze,Unspecified,0,0,1024,1024,203,200,402,366,199,166,33034,1
61.xml,61,61.jpg,61,61.jpg,61,0,craze,Unspecified,0,0,1024,1024,367,389,631,650,264,261,68904,1
61.xml,61,61.jpg,61,61.jpg,61,0,craze,Unspecified,0,0,1024,1024,623,688,958,1014,335,326,109210,1
610.xml,610,610.jpg,610,610.jpg,610,0,hide_craze,Unspecified,0,0,1024,1024,578,406,681,486,103,80,8240,1
611.xml,611,611.jpg,611,611.jpg,611,0,corrosion,Unspecified,0,0,1024,1024,553,11,672,833,119,822,97818,1
612.xml,612,612.jpg,612,612.jpg,612,0,hide_craze,Unspecified,0,0,1024,1024,56,180,809,817,753,637,479661,1
613.xml,613,613.jpg,613,613.jpg,613,0,hide_craze,Unspecified,0,0,1024,1024,139,106,892,964,753,858,646074,1
614.xml,614,614.jpg,614,614.jpg,614,0,hide_craze,Unspecified,0,0,1024,1024,437,360,533,444,96,84,8064,1
615.xml,615,615.jpg,615,615.jpg,615,0,hide_craze,Unspecified,0,0,1024,1024,359,241,492,911,133,670,89110,1
615.xml,615,615.jpg,615,615.jpg,615,0,hide_craze,Unspecified,0,0,1024,1024,545,49,673,870,128,821,105088,1
616.xml,616,616.jpg,616,616.jpg,616,0,hide_craze,Unspecified,0,0,1024,1024,3,349,934,681,931,332,309092,1
617.xml,617,617.jpg,617,617.jpg,617,0,hide_craze,Unspecified,1,0,1024,1024,1,214,931,638,930,424,394320,1
618.xml,618,618.jpg,618,618.jpg,618,0,hide_craze,Unspecified,0,0,1024,1024,387,260,839,861,452,601,271652,1
619.xml,619,619.jpg,619,619.jpg,619,0,hide_craze,Unspecified,0,0,1024,1024,155,406,983,719,828,313,259164,1
62.xml,62,62.jpg,62,62.jpg,62,0,hide_craze,Unspecified,0,0,1024,1024,814,494,841,589,27,95,2565,1
62.xml,62,62.jpg,62,62.jpg,62,0,thunderstrike,Unspecified,0,0,1024,1024,19,450,512,555,493,105,51765,1
620.xml,620,620.jpg,620,620.jpg,620,0,surface_injure,Unspecified,0,0,1024,1024,445,285,602,450,157,165,25905,1
621.xml,621,621.jpg,621,621.jpg,621,0,hide_craze,Unspecified,0,0,1024,1024,186,381,778,986,592,605,358160,1
621.xml,621,621.jpg,621,621.jpg,621,0,surface_injure,Unspecified,0,0,1024,1024,725,64,902,213,177,149,26373,1
621.xml,621,621.jpg,621,621.jpg,621,0,surface_injure,Unspecified,0,0,1024,1024,770,238,914,375,144,137,19728,1
622.xml,622,622.jpg,622,622.jpg,622,0,hide_craze,Unspecified,0,0,1024,1024,198,299,750,744,552,445,245640,1
623.xml,623,623.jpg,623,623.jpg,623,0,hide_craze,Unspecified,0,0,1024,1024,55,511,852,689,797,178,141866,1
623.xml,623,623.jpg,623,623.jpg,623,0,surface_injure,Unspecified,0,0,1024,1024,858,383,902,508,44,125,5500,1
624.xml,624,624.jpg,624,624.jpg,624,0,hide_craze,Unspecified,0,0,1024,1024,92,153,944,769,852,616,524832,1
625.xml,625,625.jpg,625,625.jpg,625,0,hide_craze,Unspecified,0,0,1024,1024,169,345,773,877,604,532,321328,1
626.xml,626,626.jpg,626,626.jpg,626,0,hide_craze,Unspecified,0,0,1024,1024,98,417,827,650,729,233,169857,1
627.xml,627,627.jpg,627,627.jpg,627,0,surface_injure,Unspecified,0,0,1024,1024,167,285,369,650,202,365,73730,1
627.xml,627,627.jpg,627,627.jpg,627,0,surface_injure,Unspecified,0,0,1024,1024,491,261,687,605,196,344,67424,1
628.xml,628,628.jpg,628,628.jpg,628,0,hide_craze,Unspecified,0,0,1024,1024,155,280,317,314,162,34,5508,1
628.xml,628,628.jpg,628,628.jpg,628,0,hide_craze,Unspecified,0,0,1024,1024,173,805,619,874,446,69,30774,1
629.xml,629,629.jpg,629,629.jpg,629,0,surface_injure,Unspecified,0,0,1024,1024,328,89,712,558,384,469,180096,1
63.xml,63,63.jpg,63,63.jpg,63,0,surface_injure,Unspecified,0,0,1024,1024,122,425,191,511,69,86,5934,1
63.xml,63,63.jpg,63,63.jpg,63,0,surface_injure,Unspecified,0,0,1024,1024,308,714,356,763,48,49,2352,1
630.xml,630,630.jpg,630,630.jpg,630,0,surface_injure,Unspecified,1,0,1024,1024,522,1,784,978,262,977,255974,1
631.xml,631,631.jpg,631,631.jpg,631,0,surface_injure,Unspecified,0,0,1024,1024,28,703,181,874,153,171,26163,1
632.xml,632,632.jpg,632,632.jpg,632,0,craze,Unspecified,0,0,1024,1024,367,85,689,1003,322,918,295596,1
633.xml,633,633.jpg,633,633.jpg,633,0,hide_craze,Unspecified,0,0,1024,1024,286,463,653,570,367,107,39269,1
634.xml,634,634.jpg,634,634.jpg,634,0,craze,Unspecified,0,0,1024,1024,603,5,723,964,120,959,115080,1
635.xml,635,635.jpg,635,635.jpg,635,0,surface_injure,Unspecified,0,0,1024,1024,272,461,623,708,351,247,86697,1
636.xml,636,636.jpg,636,636.jpg,636,0,surface_injure,Unspecified,0,0,1024,1024,494,589,802,899,308,310,95480,1
636.xml,636,636.jpg,636,636.jpg,636,0,surface_injure,Unspecified,0,0,1024,1024,561,133,748,320,187,187,34969,1
637.xml,637,637.jpg,637,637.jpg,637,0,craze,Unspecified,0,0,1024,1024,473,10,584,1006,111,996,110556,1
638.xml,638,638.jpg,638,638.jpg,638,0,hide_craze,Unspecified,0,0,1024,1024,297,453,561,658,264,205,54120,1
639.xml,639,639.jpg,639,639.jpg,639,0,hide_craze,Unspecified,0,0,1024,1024,348,363,889,411,541,48,25968,1
639.xml,639,639.jpg,639,639.jpg,639,0,surface_injure,Unspecified,0,0,1024,1024,589,430,644,464,55,34,1870,1
64.xml,64,64.jpg,64,64.jpg,64,0,corrosion,Unspecified,0,0,1024,1024,362,450,498,991,136,541,73576,1
640.xml,640,640.jpg,640,640.jpg,640,0,surface_injure,Unspecified,0,0,1024,1024,372,335,564,763,192,428,82176,1
641.xml,641,641.jpg,641,641.jpg,641,0,craze,Unspecified,0,0,1024,1024,836,338,998,981,162,643,104166,1
641.xml,641,641.jpg,641,641.jpg,641,0,hide_craze,Unspecified,0,0,1024,1024,214,467,500,794,286,327,93522,1
641.xml,641,641.jpg,641,641.jpg,641,0,hide_craze,Unspecified,0,0,1024,1024,322,10,934,285,612,275,168300,1
642.xml,642,642.jpg,642,642.jpg,642,0,hide_craze,Unspecified,0,0,1024,1024,450,685,870,899,420,214,89880,1
642.xml,642,642.jpg,642,642.jpg,642,0,surface_injure,Unspecified,1,0,1024,1024,781,1,839,136,58,135,7830,1
643.xml,643,643.jpg,643,643.jpg,643,0,hide_craze,Unspecified,0,0,1024,1024,655,69,847,211,192,142,27264,1
644.xml,644,644.jpg,644,644.jpg,644,0,hide_craze,Unspecified,0,0,1024,1024,547,588,581,856,34,268,9112,1
645.xml,645,645.jpg,645,645.jpg,645,0,surface_injure,Unspecified,0,0,1024,1024,727,224,844,397,117,173,20241,1
646.xml,646,646.jpg,646,646.jpg,646,0,surface_injure,Unspecified,0,0,1024,1024,528,656,589,741,61,85,5185,1
647.xml,647,647.jpg,647,647.jpg,647,0,surface_injure,Unspecified,0,0,1024,1024,219,794,453,878,234,84,19656,1
648.xml,648,648.jpg,648,648.jpg,648,0,hide_craze,Unspecified,0,0,1024,1024,197,405,600,683,403,278,112034,1
648.xml,648,648.jpg,648,648.jpg,648,0,hide_craze,Unspecified,0,0,1024,1024,570,692,633,1016,63,324,20412,1
649.xml,649,649.jpg,649,649.jpg,649,0,corrosion,Unspecified,0,0,1024,1024,456,508,662,660,206,152,31312,1
65.xml,65,65.jpg,65,65.jpg,65,0,corrosion,Unspecified,0,0,1024,1024,87,39,445,989,358,950,340100,1
650.xml,650,650.jpg,650,650.jpg,650,0,corrosion,Unspecified,0,0,1024,1024,533,20,684,941,151,921,139071,1
651.xml,651,651.jpg,651,651.jpg,651,0,surface_injure,Unspecified,0,0,1024,1024,397,510,511,617,114,107,12198,1
652.xml,652,652.jpg,652,652.jpg,652,0,craze,Unspecified,0,0,1024,1024,661,302,866,600,205,298,61090,1
652.xml,652,652.jpg,652,652.jpg,652,0,hide_craze,Unspecified,0,0,1024,1024,341,416,650,522,309,106,32754,1
653.xml,653,653.jpg,653,653.jpg,653,0,surface_injure,Unspecified,0,0,1024,1024,239,256,817,966,578,710,410380,1
654.xml,654,654.jpg,654,654.jpg,654,0,hide_craze,Unspecified,0,0,1024,1024,620,594,717,638,97,44,4268,1
655.xml,655,655.jpg,655,655.jpg,655,0,hide_craze,Unspecified,0,0,1024,1024,747,856,845,925,98,69,6762,1
656.xml,656,656.jpg,656,656.jpg,656,0,surface_injure,Unspecified,0,0,1024,1024,764,741,822,836,58,95,5510,1
657.xml,657,657.jpg,657,657.jpg,657,0,surface_injure,Unspecified,0,0,1024,1024,502,472,558,510,56,38,2128,1
658.xml,658,658.jpg,658,658.jpg,658,0,corrosion,Unspecified,0,0,1024,1024,452,16,639,991,187,975,182325,1
659.xml,659,659.jpg,659,659.jpg,659,0,thunderstrike,Unspecified,0,0,1024,1024,42,702,233,770,191,68,12988,1
66.xml,66,66.jpg,66,66.jpg,66,0,crack,Unspecified,0,0,1024,1024,428,155,531,694,103,539,55517,1
66.xml,66,66.jpg,66,66.jpg,66,0,crack,Unspecified,0,0,1024,1024,802,247,894,745,92,498,45816,1
660.xml,660,660.jpg,660,660.jpg,660,0,craze,Unspecified,0,0,1024,1024,344,325,427,438,83,113,9379,1
660.xml,660,660.jpg,660,660.jpg,660,0,surface_injure,Unspecified,0,0,1024,1024,328,306,550,488,222,182,40404,1
661.xml,661,661.jpg,661,661.jpg,661,0,surface_injure,Unspecified,0,0,1024,1024,366,330,494,410,128,80,10240,1
662.xml,662,662.jpg,662,662.jpg,662,0,surface_injure,Unspecified,0,0,1024,1024,505,436,658,814,153,378,57834,1
662.xml,662,662.jpg,662,662.jpg,662,0,surface_injure,Unspecified,0,0,1024,1024,505,947,564,1014,59,67,3953,1
663.xml,663,663.jpg,663,663.jpg,663,0,hide_craze,Unspecified,0,0,1024,1024,787,570,945,724,158,154,24332,1
664.xml,664,664.jpg,664,664.jpg,664,0,surface_injure,Unspecified,0,0,1024,1024,41,736,400,910,359,174,62466,1
664.xml,664,664.jpg,664,664.jpg,664,0,surface_injure,Unspecified,0,0,1024,1024,773,152,1005,328,232,176,40832,1
665.xml,665,665.jpg,665,665.jpg,665,0,hide_craze,Unspecified,0,0,1024,1024,602,535,673,603,71,68,4828,1
666.xml,666,666.jpg,666,666.jpg,666,0,hide_craze,Unspecified,0,0,1024,1024,170,645,773,810,603,165,99495,1
666.xml,666,666.jpg,666,666.jpg,666,0,hide_craze,Unspecified,0,0,1024,1024,458,53,728,264,270,211,56970,1
667.xml,667,667.jpg,667,667.jpg,667,0,hide_craze,Unspecified,0,0,1024,1024,548,411,767,963,219,552,120888,1
668.xml,668,668.jpg,668,668.jpg,668,0,craze,Unspecified,0,0,1024,1024,397,494,758,933,361,439,158479,1
669.xml,669,669.jpg,669,669.jpg,669,0,surface_injure,Unspecified,0,0,1024,1024,386,5,555,250,169,245,41405,1
669.xml,669,669.jpg,669,669.jpg,669,0,surface_injure,Unspecified,0,0,1024,1024,422,749,473,845,51,96,4896,1
67.xml,67,67.jpg,67,67.jpg,67,0,hide_craze,Unspecified,0,0,1024,1024,359,589,666,688,307,99,30393,1
670.xml,670,670.jpg,670,670.jpg,670,0,hide_craze,Unspecified,0,0,1024,1024,494,369,748,619,254,250,63500,1
670.xml,670,670.jpg,670,670.jpg,670,0,surface_injure,Unspecified,0,0,1024,1024,469,330,537,367,68,37,2516,1
671.xml,671,671.jpg,671,671.jpg,671,0,hide_craze,Unspecified,0,0,1024,1024,228,467,780,935,552,468,258336,1
671.xml,671,671.jpg,671,671.jpg,671,0,surface_injure,Unspecified,0,0,1024,1024,748,927,947,1020,199,93,18507,1
672.xml,672,672.jpg,672,672.jpg,672,0,corrosion,Unspecified,0,0,1024,1024,570,197,697,319,127,122,15494,1
672.xml,672,672.jpg,672,672.jpg,672,0,surface_injure,Unspecified,0,0,1024,1024,375,320,494,372,119,52,6188,1
672.xml,672,672.jpg,672,672.jpg,672,0,surface_injure,Unspecified,0,0,1024,1024,516,685,575,716,59,31,1829,1
673.xml,673,673.jpg,673,673.jpg,673,0,surface_injure,Unspecified,0,0,1024,1024,231,274,516,592,285,318,90630,1
674.xml,674,674.jpg,674,674.jpg,674,0,surface_injure,Unspecified,0,0,1024,1024,653,536,747,597,94,61,5734,1
675.xml,675,675.jpg,675,675.jpg,675,0,hide_craze,Unspecified,0,0,1024,1024,358,447,697,844,339,397,134583,1
676.xml,676,676.jpg,676,676.jpg,676,0,hide_craze,Unspecified,0,0,1024,1024,270,130,506,335,236,205,48380,1
676.xml,676,676.jpg,676,676.jpg,676,0,hide_craze,Unspecified,0,0,1024,1024,298,675,612,877,314,202,63428,1
677.xml,677,677.jpg,677,677.jpg,677,0,hide_craze,Unspecified,0,0,1024,1024,461,330,917,613,456,283,129048,1
678.xml,678,678.jpg,678,678.jpg,678,0,hide_craze,Unspecified,0,0,1024,1024,136,347,742,592,606,245,148470,1
679.xml,679,679.jpg,679,679.jpg,679,0,surface_injure,Unspecified,0,0,1024,1024,166,219,855,677,689,458,315562,1
68.xml,68,68.jpg,68,68.jpg,68,0,hide_craze,Unspecified,0,0,1024,1024,522,497,550,933,28,436,12208,1
68.xml,68,68.jpg,68,68.jpg,68,0,hide_craze,Unspecified,0,0,1024,1024,530,145,550,356,20,211,4220,1
680.xml,680,680.jpg,680,680.jpg,680,0,corrosion,Unspecified,0,0,1024,1024,402,5,602,1010,200,1005,201000,1
681.xml,681,681.jpg,681,681.jpg,681,0,surface_injure,Unspecified,0,0,1024,1024,502,927,706,1022,204,95,19380,1
681.xml,681,681.jpg,681,681.jpg,681,0,surface_injure,Unspecified,0,0,1024,1024,612,185,784,320,172,135,23220,1
682.xml,682,682.jpg,682,682.jpg,682,0,hide_craze,Unspecified,0,0,1024,1024,466,799,656,869,190,70,13300,1
682.xml,682,682.jpg,682,682.jpg,682,0,hide_craze,Unspecified,0,0,1024,1024,644,747,673,941,29,194,5626,1
683.xml,683,683.jpg,683,683.jpg,683,0,surface_injure,Unspecified,0,0,1024,1024,444,480,655,644,211,164,34604,1
683.xml,683,683.jpg,683,683.jpg,683,0,surface_injure,Unspecified,0,0,1024,1024,445,855,550,969,105,114,11970,1
683.xml,683,683.jpg,683,683.jpg,683,0,surface_injure,Unspecified,0,0,1024,1024,547,66,698,203,151,137,20687,1
684.xml,684,684.jpg,684,684.jpg,684,0,surface_injure,Unspecified,0,0,1024,1024,180,291,806,477,626,186,116436,1
684.xml,684,684.jpg,684,684.jpg,684,0,surface_injure,Unspecified,0,0,1024,1024,208,728,773,833,565,105,59325,1
685.xml,685,685.jpg,685,685.jpg,685,0,craze,Unspecified,1,0,1024,1024,605,386,914,1024,309,638,197142,1
685.xml,685,685.jpg,685,685.jpg,685,0,craze,Unspecified,0,0,1024,1024,727,3,948,360,221,357,78897,1
686.xml,686,686.jpg,686,686.jpg,686,0,thunderstrike,Unspecified,0,0,1024,1024,389,177,777,880,388,703,272764,1
687.xml,687,687.jpg,687,687.jpg,687,0,surface_injure,Unspecified,0,0,1024,1024,434,570,620,697,186,127,23622,1
688.xml,688,688.jpg,688,688.jpg,688,0,thunderstrike,Unspecified,0,0,1024,1024,136,522,658,702,522,180,93960,1
689.xml,689,689.jpg,689,689.jpg,689,0,surface_injure,Unspecified,0,0,1024,1024,409,108,467,224,58,116,6728,1
689.xml,689,689.jpg,689,689.jpg,689,0,surface_injure,Unspecified,0,0,1024,1024,422,227,481,295,59,68,4012,1
689.xml,689,689.jpg,689,689.jpg,689,0,surface_injure,Unspecified,0,0,1024,1024,547,230,672,347,125,117,14625,1
